timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1768393922155,2299,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-39,text,true,,332,491,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2299,0,0
1768393922171,2303,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-34,text,true,,332,491,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2303,0,0
1768393922191,2304,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-38,text,true,,332,491,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2304,0,0
1768393922256,2257,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-13,text,true,,332,491,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2257,0,1
1768393922282,2274,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-23,text,true,,332,491,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2274,0,0
1768393922302,2275,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-12,text,true,,332,491,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2275,0,0
1768393922322,2274,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-11,text,true,,332,491,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2273,0,0
1768393922355,2262,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-46,text,true,,332,491,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2261,0,0
1768393922380,2276,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-59,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2276,0,1
1768393922398,2278,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-10,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2277,0,1
1768393922458,2238,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-29,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2237,0,0
1768393922478,2274,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-20,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2274,0,0
1768393922498,2275,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-41,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2275,0,0
1768393922553,2239,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-40,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2239,0,0
1768393922573,2240,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-21,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2239,0,0
1768393922597,2256,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-80,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2256,0,1
1768393922650,2228,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-15,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2228,0,0
1768393922670,2225,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-63,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2225,0,1
1768393922688,2226,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-31,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2226,0,0
1768393922704,2251,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-19,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2251,0,0
1768393922755,2221,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-49,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2220,0,0
1768393922774,2218,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-47,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2218,0,0
